27, 125, pa2-debug-d-output1.txt
  203.96,   208.75,   202.95
  405.80,   405.64,   200.32
   97.28,    86.69,    98.36
  100.23,    84.86,   223.31
  103.19,    83.04,   348.26
   94.18,   211.63,   100.25
   97.14,   209.81,   225.21
  100.09,   207.98,   350.16
   91.08,   336.58,   102.15
   94.04,   334.76,   227.10
   96.99,   332.93,   352.06
  222.20,    89.83,    95.45
  225.16,    88.00,   220.40
  228.11,    86.18,   345.35
  219.11,   214.77,    97.35
  222.06,   212.95,   222.30
  225.02,   211.12,   347.25
  216.01,   339.72,    99.24
  218.97,   337.90,   224.20
  221.92,   336.07,   349.15
  347.13,    92.97,    92.54
  350.09,    91.14,   217.49
  353.04,    89.32,   342.44
  344.03,   217.92,    94.44
  346.99,   216.09,   219.39
  349.94,   214.26,   344.34
  340.94,   342.86,    96.33
  343.89,   341.04,   221.29
  346.85,   339.21,   346.24
  103.83,   106.02,   226.27
  102.11,   108.70,   351.23
  100.39,   111.38,   476.19
  101.20,   230.97,   223.55
   99.49,   233.64,   348.51
   97.77,   236.32,   473.47
   98.58,   355.91,   220.84
   96.86,   358.59,   345.80
   95.15,   361.26,   470.76
  228.79,   108.68,   227.93
  227.07,   111.36,   352.89
  225.35,   114.04,   477.85
  226.17,   233.63,   225.21
  224.45,   236.30,   350.17
  222.73,   238.98,   475.13
  223.54,   358.57,   222.50
  221.82,   361.25,   347.46
  220.11,   363.93,   472.42
  353.75,   111.35,   229.59
  352.03,   114.02,   354.55
  350.32,   116.70,   479.51
  351.13,   236.29,   226.88
  349.41,   238.97,   351.84
  347.69,   241.64,   476.79
  348.50,   361.23,   224.16
  346.78,   363.91,   349.12
  345.07,   366.59,   474.08
   88.82,    95.83,   349.49
   86.41,    97.85,   474.45
   84.00,    99.86,   599.41
   87.16,   220.80,   347.44
   84.75,   222.82,   472.40
   82.35,   224.84,   597.36
   85.50,   345.77,   345.39
   83.09,   347.79,   470.35
   80.69,   349.81,   595.31
  213.79,    97.53,   351.87
  211.38,    99.54,   476.84
  208.97,   101.56,   601.80
  212.13,   222.50,   349.82
  209.72,   224.52,   474.79
  207.31,   226.53,   599.75
  210.47,   347.47,   347.77
  208.06,   349.49,   472.74
  205.65,   351.51,   597.70
  338.75,    99.22,   354.26
  336.34,   101.24,   479.22
  333.94,   103.26,   604.18
  337.09,   224.20,   352.21
  334.69,   226.21,   477.17
  332.28,   228.23,   602.13
  335.43,   349.17,   350.16
  333.03,   351.19,   475.12
  330.62,   353.20,   600.08
   98.40,   108.74,   476.55
   96.55,   104.50,   601.47
   94.70,   100.26,   726.38
   95.62,   233.64,   480.75
   93.77,   229.40,   605.66
   91.92,   225.16,   730.58
   92.83,   358.54,   484.95
   90.98,   354.30,   609.86
   89.13,   350.06,   734.78
  223.36,   111.46,   478.50
  221.51,   107.22,   603.41
  219.66,   102.98,   728.32
  220.57,   236.36,   482.69
  218.72,   232.12,   607.61
  216.87,   227.88,   732.52
  217.79,   361.26,   486.89
  215.94,   357.02,   611.80
  214.09,   352.78,   736.72
  348.31,   114.18,   480.44
  346.46,   109.94,   605.35
  344.61,   105.70,   730.27
  345.53,   239.08,   484.64
  343.68,   234.84,   609.55
  341.83,   230.60,   734.47
  342.75,   363.98,   488.83
  340.89,   359.74,   613.75
  339.04,   355.50,   738.66
  108.49,   106.62,   601.78
  110.02,   104.58,   726.75
  111.55,   102.54,   851.73
  106.24,   231.58,   603.84
  107.76,   229.54,   728.82
  109.29,   227.50,   853.79
  103.98,   356.54,   605.91
  105.51,   354.50,   730.88
  107.04,   352.47,   855.86
  233.46,   108.90,   600.29
  234.99,   106.86,   725.26
  236.52,   104.82,   850.23
  231.21,   233.86,   602.35
  232.73,   231.82,   727.33
  234.26,   229.78,   852.30
  228.95,   358.82,   604.42
  230.48,   356.78,   729.39
  232.01,   354.74,   854.37
  358.43,   111.18,   598.79
  359.96,   109.14,   723.77
  361.49,   107.10,   848.74
  356.18,   236.14,   600.86
  357.70,   234.10,   725.84
  359.23,   232.06,   850.81
  353.92,   361.10,   602.93
  355.45,   359.06,   727.90
  356.98,   357.02,   852.88
  100.98,   219.21,   100.44
  102.34,   223.19,   225.37
  103.71,   227.17,   350.30
  103.07,   344.13,    96.44
  104.44,   348.11,   221.37
  105.80,   352.09,   346.30
  105.16,   469.05,    92.44
  106.53,   473.03,   217.36
  107.90,   477.01,   342.29
  225.95,   217.08,    99.14
  227.32,   221.06,   224.07
  228.69,   225.04,   349.00
  228.04,   342.00,    95.14
  229.41,   345.98,   220.06
  230.78,   349.96,   344.99
  230.13,   466.92,    91.13
  231.50,   470.90,   216.06
  232.87,   474.88,   340.99
  350.93,   214.95,    97.84
  352.29,   218.93,   222.77
  353.66,   222.90,   347.69
  353.02,   339.86,    93.83
  354.39,   343.84,   218.76
  355.75,   347.82,   343.69
  355.11,   464.78,    89.83
  356.48,   468.76,   214.76
  357.85,   472.74,   339.69
   91.31,   235.75,   227.57
   92.64,   236.36,   352.56
   93.97,   236.96,   477.56
   91.27,   360.75,   226.97
   92.59,   361.36,   351.96
   93.92,   361.96,   476.95
   91.22,   485.75,   226.36
   92.55,   486.36,   351.35
   93.88,   486.96,   476.34
  216.31,   235.79,   226.24
  217.63,   236.40,   351.23
  218.96,   237.01,   476.23
  216.26,   360.79,   225.64
  217.59,   361.40,   350.63
  218.92,   362.00,   475.62
  216.21,   485.79,   225.03
  217.54,   486.40,   350.02
  218.87,   487.00,   475.01
  341.30,   235.83,   224.91
  342.63,   236.44,   349.90
  343.96,   237.05,   474.90
  341.25,   360.83,   224.31
  342.58,   361.44,   349.30
  343.91,   362.04,   474.29
  341.20,   485.83,   223.70
  342.53,   486.44,   348.69
  343.86,   487.04,   473.68
  102.98,   236.03,   354.16
  101.21,   234.27,   479.13
   99.44,   232.51,   604.11
