27, 125, pa2-unknown-i-output1.txt
  191.98,   192.72,   201.22
  398.21,   405.89,   201.92
  103.05,    90.40,    97.56
  100.48,    88.99,   222.53
   97.91,    87.58,   347.49
  103.24,   215.39,    98.97
  100.67,   213.98,   223.94
   98.10,   212.58,   348.91
  103.44,   340.39,   100.39
  100.87,   338.98,   225.35
   98.30,   337.57,   350.32
  228.02,    90.18,   100.13
  225.45,    88.77,   225.09
  222.88,    87.36,   350.06
  228.22,   215.17,   101.54
  225.65,   213.76,   226.51
  223.08,   212.35,   351.47
  228.41,   340.16,   102.95
  225.84,   338.75,   227.92
  223.27,   337.34,   352.89
  353.00,    89.96,   102.69
  350.43,    88.55,   227.66
  347.86,    87.14,   352.63
  353.19,   214.95,   104.11
  350.62,   213.54,   229.07
  348.05,   212.13,   354.04
  353.38,   339.94,   105.52
  350.81,   338.53,   230.49
  348.25,   337.12,   355.45
   98.83,   112.35,   226.52
  102.28,   110.49,   351.46
  105.73,   108.64,   476.40
   97.46,   237.32,   228.41
  100.91,   235.47,   353.35
  104.36,   233.62,   478.29
   96.09,   362.30,   230.30
   99.54,   360.45,   355.24
  102.99,   358.60,   480.18
  223.77,   113.76,   223.09
  227.22,   111.91,   348.03
  230.68,   110.06,   472.97
  222.41,   238.74,   224.98
  225.86,   236.89,   349.92
  229.31,   235.04,   474.86
  221.04,   363.72,   226.87
  224.49,   361.87,   351.81
  227.94,   360.02,   476.75
  348.72,   115.18,   219.66
  352.17,   113.33,   344.60
  355.62,   111.48,   469.54
  347.35,   240.16,   221.55
  350.80,   238.31,   346.49
  354.25,   236.46,   471.43
  345.98,   365.14,   223.44
  349.43,   363.29,   348.38
  352.88,   361.44,   473.32
  104.25,    99.67,   350.18
  106.41,    99.96,   475.17
  108.57,   100.26,   600.15
  100.66,   224.62,   349.96
  102.82,   224.91,   474.94
  104.98,   225.20,   599.92
   97.07,   349.57,   349.73
   99.23,   349.86,   474.71
  101.39,   350.15,   599.69
  229.18,   103.26,   348.02
  231.34,   103.55,   473.00
  233.50,   103.84,   597.98
  225.59,   228.21,   347.79
  227.75,   228.50,   472.77
  229.91,   228.79,   597.75
  222.00,   353.15,   347.56
  224.16,   353.45,   472.54
  226.32,   353.74,   597.52
  354.11,   106.85,   345.85
  356.27,   107.14,   470.83
  358.43,   107.43,   595.81
  350.52,   231.79,   345.62
  352.68,   232.09,   470.60
  354.84,   232.38,   595.58
  346.93,   356.74,   345.39
  349.09,   357.03,   470.37
  351.25,   357.33,   595.35
  103.14,   108.20,   474.55
  100.46,   105.57,   599.50
   97.77,   102.93,   724.44
  101.66,   233.17,   477.15
   98.98,   230.53,   602.10
   96.30,   227.90,   727.04
  100.19,   358.13,   479.76
   97.51,   355.50,   604.70
   94.83,   352.86,   729.64
  228.10,   109.62,   477.26
  225.42,   106.98,   602.21
  222.74,   104.35,   727.15
  226.63,   234.58,   479.87
  223.95,   231.95,   604.81
  221.26,   229.32,   729.75
  225.15,   359.55,   482.47
  222.47,   356.91,   607.41
  219.79,   354.28,   732.36
  353.06,   111.03,   479.98
  350.38,   108.40,   604.92
  347.70,   105.77,   729.86
  351.59,   236.00,   482.58
  348.91,   233.37,   607.52
  346.23,   230.73,   732.47
  350.12,   360.96,   485.18
  347.43,   358.33,   610.13
  344.75,   355.70,   735.07
   94.36,    97.61,   600.44
   97.53,    98.22,   725.40
  100.69,    98.82,   850.36
   97.28,   222.58,   599.76
  100.45,   223.18,   724.72
  103.62,   223.79,   849.68
  100.21,   347.54,   599.08
  103.37,   348.15,   724.04
  106.54,   348.75,   849.00
  219.29,    94.68,   597.29
  222.45,    95.28,   722.25
  225.62,    95.89,   847.21
  222.21,   219.64,   596.61
  225.38,   220.25,   721.57
  228.54,   220.85,   846.53
  225.13,   344.60,   595.93
  228.30,   345.21,   720.89
  231.46,   345.81,   845.85
  344.21,    91.74,   594.14
  347.38,    92.34,   719.10
  350.55,    92.95,   844.06
  347.13,   216.70,   593.46
  350.30,   217.31,   718.42
  353.47,   217.91,   843.38
  350.06,   341.67,   592.78
  353.22,   342.27,   717.74
  356.39,   342.88,   842.70
  108.90,   226.95,   100.06
  106.03,   226.25,   225.03
  103.16,   225.54,   349.99
  110.82,   351.94,   100.81
  107.95,   351.23,   225.77
  105.07,   350.53,   350.74
  112.73,   476.92,   101.56
  109.86,   476.21,   226.52
  106.99,   475.51,   351.49
  233.85,   225.02,   102.92
  230.98,   224.32,   227.88
  228.11,   223.61,   352.85
  235.77,   350.00,   103.67
  232.90,   349.30,   228.63
  230.03,   348.59,   353.60
  237.68,   474.99,   104.42
  234.81,   474.28,   229.38
  231.94,   473.58,   354.35
  358.80,   223.09,   105.78
  355.93,   222.38,   230.74
  353.06,   221.68,   355.71
  360.72,   348.07,   106.53
  357.85,   347.36,   231.49
  354.98,   346.66,   356.46
  362.64,   473.05,   107.28
  359.77,   472.35,   232.24
  356.90,   471.64,   357.21
  112.13,   224.07,   224.56
  110.63,   221.81,   349.53
  109.14,   219.55,   474.50
  111.12,   349.05,   226.81
  109.63,   346.79,   351.78
  108.13,   344.53,   476.75
  110.12,   474.02,   229.05
  108.62,   471.76,   354.03
  107.13,   469.50,   479.00
  237.11,   225.05,   226.07
  235.62,   222.79,   351.04
  234.13,   220.53,   476.01
  236.11,   350.02,   228.32
  234.61,   347.76,   353.29
  233.12,   345.50,   478.26
  235.10,   475.00,   230.57
  233.61,   472.74,   355.54
  232.12,   470.48,   480.51
  362.10,   226.02,   227.58
  360.61,   223.76,   352.55
  359.11,   221.50,   477.52
  361.10,   351.00,   229.83
  359.60,   348.74,   354.80
  358.11,   346.48,   479.77
  360.09,   475.98,   232.08
  358.60,   473.72,   357.05
  357.10,   471.46,   482.02
   99.03,   232.51,   352.56
   98.30,   231.80,   477.55
   97.57,   231.09,   602.55
  101.45,   357.49,   353.28
  100.72,   356.78,   478.28
   99.99,   356.07,   603.27
  103.87,   482.46,   354.01
  103.14,   481.75,   479.00
  102.41,   481.04,   604.00
