27, 8, output/h_output.txt
190.46,       199.45,       186.46
395.82,       402.08,       192.61
214.05, 211.74, 211.67
211.96, 208.40, 336.61
209.88, 205.07, 461.55
217.54, 336.65, 215.07
215.45, 333.31, 340.01
213.37, 329.97, 464.95
221.03, 461.55, 218.47
218.95, 458.21, 343.40
216.86, 454.88, 468.34
338.98, 208.20, 213.67
336.90, 204.86, 338.60
334.81, 201.52, 463.54
342.47, 333.10, 217.06
340.39, 329.76, 342.00
338.30, 326.43, 466.94
345.96, 458.01, 220.46
343.88, 454.67, 345.39
341.79, 451.33, 470.33
463.92, 204.65, 215.66
461.83, 201.31, 340.59
459.75, 197.98, 465.53
467.41, 329.56, 219.05
465.32, 326.22, 343.99
463.24, 322.88, 468.93
470.90, 454.46, 222.45
468.81, 451.12, 347.39
466.73, 447.79, 472.32
204.76, 210.03, 448.83
201.76, 206.69, 573.75
198.75, 203.34, 698.67
201.85, 334.96, 452.11
198.84, 331.61, 577.03
195.83, 328.27, 701.95
198.93, 459.88, 455.38
195.92, 456.53, 580.30
192.91, 453.19, 705.22
329.69, 212.87, 451.92
326.69, 209.53, 576.84
323.68, 206.18, 701.75
326.77, 337.79, 455.19
323.77, 334.45, 580.11
320.76, 331.11, 705.03
323.86, 462.72, 458.47
320.85, 459.37, 583.39
317.84, 456.03, 708.30
454.62, 215.71, 455.00
451.62, 212.37, 579.92
448.61, 209.02, 704.84
451.70, 340.63, 458.27
448.70, 337.29, 583.19
445.69, 333.94, 708.11
448.79, 465.56, 461.55
445.78, 462.21, 586.47
442.77, 458.87, 711.39
206.74, 444.26, 207.39
207.13, 445.53, 332.39
207.52, 446.79, 457.38
203.20, 569.21, 206.14
203.59, 570.47, 331.13
203.98, 571.74, 456.13
199.65, 694.15, 204.89
200.04, 695.42, 329.88
200.43, 696.68, 454.87
331.69, 447.80, 206.97
332.08, 449.07, 331.96
332.47, 450.33, 456.95
328.15, 572.75, 205.71
328.54, 574.01, 330.71
328.93, 575.28, 455.70
324.60, 697.69, 204.46
324.99, 698.96, 329.45
325.38, 700.22, 454.45
456.64, 451.34, 206.54
457.03, 452.61, 331.53
457.42, 453.87, 456.53
453.09, 576.29, 205.29
453.49, 577.55, 330.28
453.88, 578.82, 455.27
449.55, 701.23, 204.04
449.94, 702.49, 329.03
450.33, 703.76, 454.02
218.15, 455.62, 452.53
214.32, 455.32, 577.47
210.49, 455.02, 702.41
219.03, 580.62, 452.86
215.21, 580.32, 577.80
211.38, 580.02, 702.74
219.92, 705.62, 453.18
216.09, 705.32, 578.13
212.26, 705.02, 703.07
343.09, 454.73, 456.36
339.26, 454.43, 581.30
335.43, 454.13, 706.24
343.97, 579.72, 456.68
340.14, 579.42, 581.62
336.32, 579.12, 706.57
344.86, 704.72, 457.01
341.03, 704.42, 581.95
337.20, 704.12, 706.89
468.02, 453.83, 460.18
464.20, 453.53, 585.12
460.37, 453.23, 710.06
468.91, 578.83, 460.51
465.08, 578.53, 585.45
461.25, 578.23, 710.39
469.80, 703.82, 460.84
465.97, 703.52, 585.78
462.14, 703.22, 710.72
443.83, 210.22, 208.51
444.88, 212.83, 333.48
445.93, 215.45, 458.45
445.89, 335.17, 205.88
446.94, 337.79, 330.84
447.99, 340.40, 455.81
447.95, 460.13, 203.24
449.00, 462.74, 328.21
450.06, 465.36, 453.18
568.81, 208.13, 207.50
569.86, 210.75, 332.47
570.91, 213.36, 457.44
570.87, 333.09, 204.87
571.92, 335.70, 329.84
572.97, 338.32, 454.80
572.93, 458.04, 202.24
573.98, 460.66, 327.20
575.03, 463.28, 452.17
693.79, 206.05, 206.49
694.84, 208.67, 331.46
695.89, 211.28, 456.43
695.85, 331.01, 203.86
696.90, 333.62, 328.83
697.95, 336.24, 453.80
697.91, 455.96, 201.23
698.96, 458.58, 326.19
700.01, 461.19, 451.16
456.75, 209.64, 453.68
452.93, 208.46, 578.61
449.10, 207.27, 703.55
458.40, 334.62, 454.91
454.58, 333.44, 579.85
450.76, 332.26, 704.78
460.06, 459.61, 456.15
456.24, 458.42, 581.08
452.42, 457.24, 706.02
581.68, 207.95, 457.48
577.86, 206.76, 582.42
574.03, 205.58, 707.35
583.34, 332.93, 458.72
579.51, 331.75, 583.65
575.69, 330.56, 708.59
584.99, 457.91, 459.95
581.17, 456.73, 584.89
577.35, 455.55, 709.82
706.61, 206.26, 461.29
702.79, 205.07, 586.22
698.97, 203.89, 711.16
708.27, 331.24, 462.52
704.44, 330.05, 587.46
700.62, 328.87, 712.39
709.92, 456.22, 463.76
706.10, 455.04, 588.69
702.28, 453.85, 713.63
446.20, 454.50, 210.79
448.54, 454.85, 335.77
450.87, 455.20, 460.75
449.73, 579.45, 210.38
452.07, 579.80, 335.36
454.40, 580.15, 460.34
453.26, 704.40, 209.97
455.60, 704.75, 334.94
457.93, 705.10, 459.92
571.13, 450.96, 208.47
573.47, 451.31, 333.45
575.80, 451.66, 458.42
574.66, 575.91, 208.05
577.00, 576.26, 333.03
579.33, 576.61, 458.01
578.19, 700.86, 207.64
580.53, 701.21, 332.62
582.86, 701.56, 457.60
696.06, 447.43, 206.14
698.39, 447.78, 331.12
700.73, 448.12, 456.10
699.59, 572.38, 205.73
701.92, 572.72, 330.71
704.26, 573.07, 455.69
703.12, 697.33, 205.32
705.45, 697.67, 330.29
707.79, 698.02, 455.27
444.02, 441.66, 442.07
444.91, 441.48, 567.07
445.81, 441.29, 692.06
442.63, 566.65, 442.26
443.52, 566.47, 567.26
444.41, 566.29, 692.26
441.23, 691.64, 442.45
442.12, 691.46, 567.45
443.02, 691.28, 692.45
569.01, 443.05, 441.18
569.90, 442.87, 566.17
570.80, 442.69, 691.17
567.61, 568.05, 441.37
568.51, 567.86, 566.37
569.40, 567.68, 691.36
566.22, 693.04, 441.56
567.11, 692.86, 566.56
568.01, 692.67, 691.55
694.00, 444.45, 440.29
694.89, 444.27, 565.28
695.79, 444.09, 690.28
692.60, 569.44, 440.48
693.50, 569.26, 565.47
694.39, 569.08, 690.47
691.21, 694.43, 440.67
692.10, 694.25, 565.67
693.00, 694.07, 690.66
