27, 8, output/e_registration.txt
213.29, 221.17, 212.97
215.33, 219.64, 337.95
217.37, 218.11, 462.92
210.69, 346.13, 214.54
212.73, 344.60, 339.52
214.77, 343.07, 464.49
208.08, 471.10, 216.11
210.12, 469.57, 341.09
212.16, 468.04, 466.06
338.25, 223.80, 210.96
340.29, 222.27, 335.94
342.33, 220.74, 460.91
335.64, 348.76, 212.53
337.68, 347.23, 337.51
339.72, 345.70, 462.48
333.04, 473.72, 214.11
335.08, 472.20, 339.08
337.12, 470.67, 464.05
463.20, 226.43, 208.95
465.24, 224.90, 333.93
467.28, 223.37, 458.90
460.60, 351.39, 210.53
462.64, 349.86, 335.50
464.68, 348.33, 460.47
457.99, 476.35, 212.10
460.04, 474.82, 337.07
462.08, 473.30, 462.05
202.36, 211.24, 447.49
201.24, 208.12, 572.45
200.12, 205.00, 697.40
202.91, 336.20, 450.61
201.79, 333.08, 575.57
200.67, 329.96, 700.53
203.46, 461.16, 453.74
202.34, 458.04, 578.69
201.22, 454.92, 703.65
327.35, 210.66, 448.59
326.23, 207.54, 573.55
325.12, 204.42, 698.51
327.90, 335.62, 451.72
326.79, 332.50, 576.67
325.67, 329.38, 701.63
328.46, 460.58, 454.84
327.34, 457.46, 579.80
326.22, 454.34, 704.75
452.35, 210.08, 449.70
451.23, 206.96, 574.66
450.11, 203.84, 699.61
452.90, 335.04, 452.82
451.78, 331.92, 577.78
450.66, 328.80, 702.73
453.45, 460.00, 455.95
452.33, 456.88, 580.90
451.21, 453.76, 705.86
221.64, 441.41, 207.34
219.91, 442.50, 332.32
218.18, 443.59, 457.31
219.23, 566.38, 206.22
217.50, 567.47, 331.20
215.78, 568.56, 456.19
216.82, 691.35, 205.10
215.09, 692.44, 330.08
213.37, 693.53, 455.06
346.61, 443.83, 209.05
344.88, 444.92, 334.03
343.15, 446.01, 459.02
344.20, 568.81, 207.93
342.47, 569.90, 332.91
340.74, 570.98, 457.89
341.79, 693.78, 206.80
340.06, 694.87, 331.79
338.33, 695.96, 456.77
471.57, 446.26, 210.76
469.84, 447.35, 335.74
468.11, 448.44, 460.72
469.16, 571.23, 209.63
467.43, 572.32, 334.62
465.70, 573.41, 459.60
466.75, 696.20, 208.51
465.02, 697.29, 333.50
463.30, 698.38, 458.48
208.19, 443.55, 448.80
206.46, 441.64, 573.77
204.74, 439.72, 698.74
203.80, 568.46, 450.65
202.08, 566.54, 575.63
200.35, 564.63, 700.60
199.41, 693.37, 452.51
197.69, 691.45, 577.48
195.97, 689.54, 702.45
333.10, 447.91, 450.59
331.37, 446.00, 575.56
329.65, 444.08, 700.53
328.71, 572.82, 452.44
326.99, 570.90, 577.41
325.26, 568.99, 702.39
324.32, 697.73, 454.30
322.60, 695.81, 579.27
320.88, 693.90, 704.24
458.01, 452.27, 452.37
456.29, 450.36, 577.35
454.56, 448.44, 702.32
453.62, 577.18, 454.23
451.90, 575.27, 579.20
450.18, 573.35, 704.18
449.23, 702.09, 456.08
447.51, 700.17, 581.06
445.79, 698.26, 706.03
452.25, 213.72, 211.79
449.26, 212.45, 336.75
446.28, 211.18, 461.71
448.67, 338.66, 212.98
445.68, 337.39, 337.94
442.70, 336.12, 462.89
445.09, 463.60, 214.16
442.10, 462.33, 339.12
439.12, 461.06, 464.08
577.16, 217.27, 214.81
574.18, 216.00, 339.77
571.19, 214.73, 464.73
573.58, 342.21, 216.00
570.60, 340.94, 340.96
567.61, 339.67, 465.91
570.00, 467.15, 217.18
567.02, 465.88, 342.14
564.03, 464.61, 467.10
702.08, 220.82, 217.83
699.09, 219.55, 342.79
696.10, 218.28, 467.75
698.50, 345.76, 219.02
695.51, 344.49, 343.98
692.52, 343.22, 468.93
694.91, 470.70, 220.20
691.93, 469.43, 345.16
688.94, 468.16, 470.12
453.43, 209.56, 451.61
454.89, 210.36, 576.60
456.35, 211.16, 701.59
452.13, 334.55, 450.83
453.59, 335.35, 575.82
455.05, 336.15, 700.81
450.83, 459.54, 450.05
452.29, 460.34, 575.03
453.75, 461.14, 700.02
578.41, 210.85, 450.14
579.88, 211.65, 575.13
581.34, 212.45, 700.12
577.11, 335.84, 449.36
578.58, 336.64, 574.35
580.04, 337.44, 699.34
575.81, 460.83, 448.57
577.27, 461.63, 573.56
578.74, 462.43, 698.55
703.40, 212.14, 448.67
704.86, 212.94, 573.66
706.32, 213.74, 698.65
702.10, 337.13, 447.89
703.56, 337.93, 572.88
705.02, 338.73, 697.87
700.80, 462.12, 447.10
702.26, 462.92, 572.09
