27, 8, output/i_output.txt
207.57,       191.94,       197.84
399.87,       408.28,       194.15
222.87, 189.62, 208.95
225.30, 191.89, 333.91
227.74, 194.17, 458.87
226.05, 314.55, 206.61
228.49, 316.83, 331.57
230.93, 319.11, 456.53
229.24, 439.49, 204.27
231.68, 441.77, 329.23
234.12, 444.05, 454.19
347.80, 186.38, 206.58
350.24, 188.66, 331.53
352.68, 190.94, 456.49
350.99, 311.32, 204.24
353.43, 313.60, 329.19
355.87, 315.88, 454.15
354.18, 436.26, 201.90
356.62, 438.54, 326.85
359.05, 440.81, 451.81
472.74, 183.15, 204.20
475.17, 185.43, 329.15
477.61, 187.71, 454.11
475.92, 308.09, 201.86
478.36, 310.37, 326.81
480.80, 312.64, 451.77
479.11, 433.03, 199.52
481.55, 435.30, 324.47
483.99, 437.58, 449.43
214.64, 226.46, 454.04
212.44, 222.47, 578.96
210.25, 218.48, 703.87
216.14, 351.39, 458.06
213.95, 347.40, 582.97
211.76, 343.41, 707.89
217.65, 476.31, 462.07
215.45, 472.32, 586.99
213.26, 468.33, 711.91
339.61, 224.89, 456.18
337.42, 220.90, 581.10
335.22, 216.91, 706.02
341.11, 349.81, 460.20
338.92, 345.82, 585.12
336.73, 341.83, 710.03
342.62, 474.74, 464.22
340.43, 470.75, 589.13
338.23, 466.76, 714.05
464.58, 223.31, 458.33
462.39, 219.32, 583.24
460.20, 215.33, 708.16
466.09, 348.24, 462.34
463.89, 344.25, 587.26
461.70, 340.26, 712.18
467.59, 473.17, 466.36
465.40, 469.18, 591.28
463.20, 465.19, 716.19
215.76, 434.10, 204.13
214.09, 434.11, 329.12
212.42, 434.12, 454.11
216.78, 559.09, 204.13
215.11, 559.11, 329.12
213.44, 559.12, 454.11
217.80, 684.09, 204.13
216.13, 684.10, 329.12
214.46, 684.12, 454.11
340.74, 433.08, 205.80
339.07, 433.09, 330.79
337.41, 433.10, 455.78
341.76, 558.07, 205.80
340.09, 558.09, 330.79
338.43, 558.10, 455.77
342.78, 683.07, 205.80
341.11, 683.08, 330.78
339.45, 683.10, 455.77
465.73, 432.06, 207.47
464.06, 432.07, 332.45
462.39, 432.09, 457.44
